,0,1,2,3,4,5,6,7,8,9,10,11,12,13
trmt6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spon2,1.513959739663473,4.117472291896615,-0.0,1.5144419073819677,1.5144419073819677,4.118263604229281,1.514080259501347,1.5143213439285446,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,1.5144419073819677
rims2,-0.0,2.1274557311219113,0.7074772659614976,0.7073868550618014,-0.0,-0.0,0.7071157040441169,-0.0,-0.0,2.128109004590994,0.7074772659614976,-0.0,-0.0,-0.0
muc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rcor3,1.513959739663473,-0.0,1.5145624855560609,-0.0,-0.0,4.118263604229281,4.117472291896615,-0.0,-0.0,4.118263604229281,1.5145624855560609,-0.0,-0.0,-0.0
atp11b,0.37886698284077,1.2671720204960446,1.267879481422529,0.3791323121657057,0.3791323121657057,2.6368929994941257,1.2671720204960446,-0.0,-0.0,0.3791323121657057,-0.0,0.37919867570418675,2.6368929994941257,0.3791323121657057
icam1,1.7777211662935586,-0.0,-0.0,-0.0,-0.0,4.774800909149704,-0.0,-0.0,-0.0,-0.0,1.77835220305967,-0.0,-0.0,4.774800909149704
htra4,2.3401125907619336,-0.0,0.7920791202139625,7.267056070225274,-0.0,-0.0,0.7916992097492777,-0.0,0.7925543224269405,-0.0,0.7920791202139625,2.341237984543341,-0.0,-0.0
cnnm4,-0.0,-0.0,1.142764850643938,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,1.143314110736259,1.1426550419495745,-0.0,-0.0,-0.0,-0.0
tbc1d2b,0.5693108335895718,0.5693925245730228,46.79224786734816,0.5696376802862545,46.79037058012071,0.5696376802862545,0.5693925245730228,46.78849348076835,46.801637123186325,46.79037058012071,46.79224786734816,1.7755037651592895,46.79037058012071,46.79037058012071
serpine1,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,1.5144419073819677,1.5145624855560609,-0.0,-0.0,-0.0
ranbp10,-0.0,-0.0,10.796223807850271,-0.0,10.79579080449335,-0.0,10.794492054244035,10.795357844426007,10.798389474713339,10.79579080449335,10.796223807850271,-0.0,10.79579080449335,10.79579080449335
dmxl1,2.6587228993700887,2.6588609472403713,2.6594132866807656,2.659275180453281,-0.0,2.659275180453281,7.196195664014889,-0.0,2.6601040369912465,2.659275180453281,-0.0,2.6594132866807656,-0.0,-0.0
best1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
endod1,2.1337044478405214,2.1338364682612183,2.134364696725099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.134364696725099,2.1342326183302225,-0.0
depdc5,1.513959739663473,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,1.514080259501347,1.5143213439285446,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0
vgf,-0.0,2.1338364682612183,-0.0,-0.0,-0.0,-0.0,-0.0,2.134100554188519,-0.0,2.1342326183302225,2.134364696725099,-0.0,-0.0,-0.0
fer1l5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slc30a1,1.3082073808385668,1.3083224258548614,1.3087827507154695,1.3086676483718502,1.3086676483718502,1.3086676483718502,-0.0,1.3085525600073886,-0.0,-0.0,-0.0,3.613361798738244,-0.0,-0.0
adam32,-0.0,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,1.7778473443708578,-0.0,1.778983601923485,-0.0,-0.0,-0.0,-0.0,-0.0
uqcrh-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vnn1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cep85,2.6587228993700887,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,-0.0,2.6591370885847816,-0.0,2.659275180453281,-0.0,2.6594132866807656,2.659275180453281,-0.0
tulp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arid5a,1.513959739663473,-0.0,-0.0,-0.0,1.5144419073819677,1.5144419073819677,1.514080259501347,1.5143213439285446,-0.0,-0.0,-0.0,1.5145624855560609,1.5144419073819677,-0.0
slc22a20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slc18b1,3.597887388466147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
azin1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ints7,3.597887388466147,3.5980316507551606,3.5986088442238056,3.598464524201358,-0.0,3.598464524201358,3.5980316507551606,-0.0,3.5993306609308924,3.598464524201358,-0.0,3.5986088442238056,3.598464524201358,-0.0
fbxo27,1.513959739663473,-0.0,-0.0,4.118263604229281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klf10,-0.0,0.633650787394902,0.6339946833328614,0.6339086891027903,-0.0,-0.0,0.633650787394902,-0.0,-0.0,-0.0,-0.0,1.9412322223122,1.9410215865526945,1.9410215865526945
acp7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
uggt1,-0.0,0.7916992097492777,-0.0,-0.0,0.7919841219191488,0.7919841219191488,-0.0,-0.0,-0.0,0.7919841219191488,-0.0,0.7920791202139625,-0.0,-0.0
dtl,1.0050949861976304,-0.0,-0.0,1.0055136247993752,-0.0,-0.0,2.8696371059277217,-0.0,-0.0,2.8703575343999654,1.0056183196303627,2.870597734569265,1.0055136247993752,-0.0
thoc2,0.6335648481055707,0.633650787394902,0.6339946833328614,0.6339086891027903,-0.0,1.9410215865526945,-0.0,-0.0,0.6344248605534277,-0.0,0.6339946833328614,0.6339946833328614,-0.0,0.6339086891027903
tbx10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
erv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asxl2,-0.0,0.7916992097492777,-0.0,0.7919841219191488,-0.0,0.7919841219191488,-0.0,0.7918891373795894,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ubr5,0.5693108335895718,0.5693925245730228,-0.0,-0.0,-0.0,0.5696376802862545,-0.0,0.5695559484357242,-0.0,-0.0,0.5697194253444113,-0.0,-0.0,-0.0
slc2a12,7.656163939352923,-0.0,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.118527432276895,-0.0,1.5144419073819677
zmat4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cib2,-0.0,-0.0,7.197350108685613,-0.0,7.197061454196863,7.197061454196863,-0.0,7.196772828595823,7.198793814340058,7.197061454196863,7.197350108685613,2.6594132866807656,7.197061454196863,7.197061454196863
nenf,-0.0,1.1423257000137823,1.142764850643938,1.1426550419495745,-0.0,-0.0,3.206111010061376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam168b,-0.0,3.5980316507551606,3.5986088442238056,-0.0,-0.0,3.598464524201358,3.5980316507551606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arhgef4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3087827507154695,1.3087827507154695,-0.0,-0.0
pank2,2.1337044478405214,2.1338364682612183,-0.0,2.1342326183302225,2.1342326183302225,2.1342326183302225,-0.0,-0.0,-0.0,2.1342326183302225,2.134364696725099,-0.0,2.1342326183302225,-0.0
ppfia1,-0.0,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.659275180453281
mavs,-0.0,-0.0,-0.0,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,-0.0,-0.0,-0.0,1.142764850643938,-0.0,-0.0
bcdin3d,1.7777211662935586,-0.0,1.77835220305967,1.7782259672184901,-0.0,-0.0,-0.0,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,-0.0,-0.0
atg14,21.58930984018579,-0.0,-0.0,-0.0,-0.0,-0.0,3.6123387040558903,21.591907470637135,21.59797164159457,-0.0,-0.0,6.7495699205174375,-0.0,21.592773520745524
prss40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mrpl47,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rapgef6,0.4184150479959044,2.829743559570761,0.4187647878392347,-0.0,0.41869481442658846,-0.0,2.829743559570761,-0.0,-0.0,0.41869481442658846,0.4187647878392347,1.3758523031168113,-0.0,0.41869481442658846
1700021a07rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbxo34,57.582088028664124,1.3751190259129833,-0.0,0.41869481442658846,28.064025564223655,-0.0,0.4184849698681686,43.71267743848523,57.60519773231526,0.41869481442658846,2.831009875639879,-0.0,1.3756689419628203,57.591329133939986
shank2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1342326183302225,-0.0
aldh8a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0056183196303627,-0.0,-0.0,-0.0
dlgap5,10.794059224087416,-0.0,-0.0,-0.0,-0.0,2.1342326183302225,2.1338364682612183,2.134100554188519,10.798389474713339,-0.0,2.134364696725099,-0.0,-0.0,10.79579080449335
h2-dmb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plekhg2,-0.0,5.6929148010787385,2.134364696725099,5.693755375466651,2.1342326183302225,2.1342326183302225,10.794492054244035,2.134100554188519,-0.0,-0.0,2.134364696725099,-0.0,-0.0,-0.0
zdhhc18,-0.0,6.747951393903341,-0.0,3.61310598153112,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rps16,2.6587228993700887,-0.0,-0.0,2.659275180453281,-0.0,2.659275180453281,-0.0,-0.0,2.6601040369912465,-0.0,2.6594132866807656,-0.0,-0.0,-0.0
vash2,1.4942730295307274,3.0424854918027497,1.495222557105224,3.043460177574575,-0.0,3.043460177574575,0.46286921923648616,1.4948426614884491,0.4635329824765902,0.46309035616687666,-0.0,0.46316409424362626,0.46309035616687666,-0.0
mcrs1,4.7737133060960595,1.7778473443708578,-0.0,1.7782259672184901,-0.0,4.774800909149704,-0.0,-0.0,-0.0,4.774800909149704,-0.0,1.77835220305967,-0.0,1.7782259672184901
wdhd1,10.794059224087416,-0.0,-0.0,2.1342326183302225,-0.0,-0.0,-0.0,10.795357844426007,10.798389474713339,-0.0,-0.0,-0.0,-0.0,10.79579080449335
tob1,0.37886698284077,0.37893329575186596,-0.0,0.3791323121657057,-0.0,0.3791323121657057,-0.0,-0.0,0.3795306849065607,-0.0,1.267879481422529,-0.0,0.3791323121657057,-0.0
ephx3,-0.0,2.1338364682612183,-0.0,2.1342326183302225,-0.0,-0.0,-0.0,2.134100554188519,-0.0,-0.0,2.134364696725099,-0.0,-0.0,-0.0
pkd2l1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.5983202186227663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnh3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,-0.0
gch1,10.794059224087416,-0.0,-0.0,10.79579080449335,2.1342326183302225,-0.0,-0.0,2.134100554188519,10.798389474713339,-0.0,2.134364696725099,2.134364696725099,2.1342326183302225,10.79579080449335
nr0b2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bc030499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kdf1,-0.0,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6601040369912465,-0.0,-0.0,-0.0,-0.0,-0.0
nme1,-0.0,-0.0,-0.0,3.598464524201358,3.598464524201358,-0.0,3.5980316507551606,-0.0,-0.0,-0.0,-0.0,3.5986088442238056,-0.0,-0.0
adgrl3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5145624855560609,-0.0,-0.0,-0.0
osbpl5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bclaf1,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,1.5144419073819677,1.514080259501347,-0.0,-0.0,1.5144419073819677,1.5145624855560609,-0.0,-0.0,-0.0
kcnmb2,0.7352077421452246,1.6526518618174957,0.7358866978407752,1.6534136630674068,0.19498470738318685,0.7357508547236298,0.194849435385996,-0.0,-0.0,0.7357508547236298,0.1950298191345639,0.1950298191345639,0.7357508547236298,-0.0
tnfrsf23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spag1,1.1422159485823036,-0.0,-0.0,1.1426550419495745,1.1426550419495745,1.1426550419495745,-0.0,-0.0,-0.0,-0.0,1.142764850643938,1.142764850643938,-0.0,-0.0
atoh8,-0.0,-0.0,-0.0,-0.0,0.8902209156343668,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wdtc1,-0.0,3.6123387040558903,1.3087827507154695,-0.0,1.3086676483718502,-0.0,-0.0,1.3085525600073886,-0.0,3.61310598153112,-0.0,3.613361798738244,1.3086676483718502,-0.0
kcnk2,1.3082073808385668,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cldn11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6594132866807656,-0.0,-0.0
rgs22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdkn3,32.38575223525609,-0.0,-0.0,11.4261472718012,32.390948535990404,-0.0,-0.0,32.38964926584627,32.39874688829745,-0.0,0.8903206742615508,2.585919772450059,-0.0,32.390948535990404
slc25a43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.514080259501347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zbtb42,2.1337044478405214,-0.0,-0.0,2.1342326183302225,-0.0,-0.0,2.1338364682612183,-0.0,-0.0,2.1342326183302225,2.134364696725099,-0.0,-0.0,-0.0
zfp60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prkci,1.0050949861976304,1.00519962416427,-0.0,-0.0,-0.0,1.0055136247993752,-0.0,-0.0,-0.0,-0.0,-0.0,1.0056183196303627,1.0055136247993752,-0.0
vps13b,0.4627955336695748,0.46286921923648616,0.46316409424362626,0.46309035616687666,-0.0,1.4950325953977215,1.494462878283484,0.46301663096253376,-0.0,-0.0,0.46316409424362626,-0.0,-0.0,-0.0
h2-dma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phc3,-0.0,0.7071157040441169,-0.0,6.711653891298654,-0.0,0.7073868550618014,0.7071157040441169,-0.0,-0.0,0.7073868550618014,0.7074772659614976,-0.0,-0.0,0.7073868550618014
kctd8,-0.0,2.6588609472403713,2.6594132866807656,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc20a2,-0.0,-0.0,-0.0,2.5856871740285885,-0.0,0.8902209156343668,0.8899217225303052,-0.0,-0.0,-0.0,0.8903206742615508,-0.0,0.8902209156343668,-0.0
gpr160,0.5693108335895718,0.5693925245730228,-0.0,1.7753001651427696,-0.0,0.5696376802862545,1.7746895354214247,-0.0,0.5701283549715344,0.5696376802862545,0.5697194253444113,5.789030146688314,-0.0,-0.0
cdkn1c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.197350108685613,-0.0,-0.0,-0.0
ldah,1.0050949861976304,2.8696371059277217,-0.0,-0.0,-0.0,-0.0,1.00519962416427,1.0054089439579605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rfx7,0.4627955336695748,1.494462878283484,-0.0,-0.0,-0.0,-0.0,3.0424854918027497,0.46301663096253376,1.4961727918203103,1.4950325953977215,-0.0,0.46316409424362626,-0.0,-0.0
inf2,-0.0,2.1338364682612183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1350253085967332,-0.0,-0.0,-0.0,-0.0,-0.0
esyt3,-0.0,-0.0,-0.0,2.1342326183302225,-0.0,-0.0,-0.0,-0.0,2.1350253085967332,-0.0,2.134364696725099,-0.0,-0.0,-0.0
armc3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5145624855560609,-0.0,-0.0,-0.0
atp8a1,2.584757067997011,0.8899217225303052,0.8903206742615508,-0.0,-0.0,0.8902209156343668,-0.0,-0.0,2.5870831995772066,0.8902209156343668,-0.0,-0.0,0.8902209156343668,2.5856871740285885
aspg,2.6587228993700887,-0.0,-0.0,-0.0,-0.0,2.659275180453281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem247,1.3082073808385668,3.6123387040558903,1.3087827507154695,-0.0,3.61310598153112,-0.0,1.3083224258548614,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ahdc1,-0.0,0.7071157040441169,-0.0,0.7073868550618014,-0.0,0.7073868550618014,4.153861142540126,0.7072964576000502,-0.0,-0.0,0.7074772659614976,0.7074772659614976,-0.0,-0.0
ddhd1,32.38575223525609,2.584989550810608,-0.0,2.5856871740285885,32.390948535990404,0.8902209156343668,-0.0,32.38964926584627,32.39874688829745,0.8902209156343668,4.950588798844805,0.8903206742615508,-0.0,32.390948535990404
lzts3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6594132866807656,-0.0,-0.0
tecta,-0.0,-0.0,-0.0,4.774800909149704,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spag6,1.1422159485823036,6.031540121820413,1.142764850643938,-0.0,1.1426550419495745,1.1426550419495745,3.206111010061376,-0.0,-0.0,1.1426550419495745,1.142764850643938,1.142764850643938,-0.0,1.1426550419495745
fam13a,0.7916042676543894,0.7916992097492777,0.7920791202139625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7919841219191488,-0.0,-0.0,-0.0,0.7919841219191488
cisd1,-0.0,1.514080259501347,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,1.5145624855560609,1.5144419073819677,-0.0
fermt2,14.392343700424163,-0.0,1.77835220305967,-0.0,14.394652589765611,-0.0,-0.0,14.3940752808301,14.398117656809502,-0.0,-0.0,-0.0,-0.0,14.394652589765611
ccdc33,-0.0,-0.0,-0.0,1.1426550419495745,25.19203269571878,-0.0,-0.0,25.19102225341065,25.19809747361206,-0.0,1.142764850643938,1.142764850643938,25.19203269571878,25.19203269571878
tmem33,1.513959739663473,1.514080259501347,-0.0,-0.0,1.5144419073819677,-0.0,-0.0,1.5143213439285446,-0.0,1.5144419073819677,-0.0,1.5145624855560609,-0.0,-0.0
gnpnat1,25.18799153291826,-0.0,-0.0,1.1426550419495745,25.19203269571878,-0.0,-0.0,25.19102225341065,25.19809747361206,-0.0,1.142764850643938,-0.0,1.1426550419495745,25.19203269571878
ckap2,-0.0,-0.0,-0.0,-0.0,-0.0,2.1342326183302225,-0.0,2.134100554188519,-0.0,2.1342326183302225,2.134364696725099,-0.0,2.1342326183302225,-0.0
avp,-0.0,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mynn,-0.0,-0.0,3.5986088442238056,3.598464524201358,-0.0,3.598464524201358,3.5980316507551606,-0.0,-0.0,-0.0,3.5986088442238056,-0.0,3.598464524201358,-0.0
themis2,2.127238031472272,0.7071157040441169,-0.0,2.128109004590994,0.7073868550618014,6.711653891298654,-0.0,2.12789121816564,-0.0,2.128109004590994,0.7074772659614976,-0.0,0.7073868550618014,-0.0
2810032g03rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
limch1,-0.0,-0.0,-0.0,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,-0.0,-0.0,1.77835220305967,-0.0,-0.0,-0.0
actrt3,3.597887388466147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.598464524201358,-0.0,-0.0,-0.0,-0.0
nek5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.598464524201358,3.5986088442238056,-0.0,-0.0,-0.0
mrps26,2.6587228993700887,2.6588609472403713,-0.0,2.659275180453281,-0.0,2.659275180453281,-0.0,-0.0,2.6601040369912465,2.659275180453281,-0.0,2.6594132866807656,2.659275180453281,-0.0
eef1a1,-0.0,0.7071157040441169,-0.0,0.7073868550618014,-0.0,6.711653891298654,6.710132254209023,-0.0,-0.0,2.128109004590994,2.1283268195975737,-0.0,2.128109004590994,2.128109004590994
phyhipl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam222b,-0.0,1.3083224258548614,-0.0,1.3086676483718502,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,1.3086676483718502,-0.0,-0.0,1.3086676483718502,-0.0
xkr8,-0.0,1.3083224258548614,-0.0,1.3086676483718502,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppp1r16b,-0.0,-0.0,0.5131673817217218,-0.0,-0.0,-0.0,1.6269399107779738,-0.0,-0.0,-0.0,0.5131673817217218,-0.0,-0.0,-0.0
ptger2,1.1422159485823036,1.1423257000137823,-0.0,25.19203269571878,25.19203269571878,-0.0,1.1423257000137823,25.19102225341065,25.19809747361206,1.1426550419495745,-0.0,3.2071025980761356,-0.0,25.19203269571878
actr5,-0.0,2.1338364682612183,-0.0,-0.0,-0.0,2.1342326183302225,2.1338364682612183,-0.0,-0.0,-0.0,-0.0,2.134364696725099,-0.0,-0.0
slc16a9,1.3082073808385668,-0.0,1.3087827507154695,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3086676483718502,1.3086676483718502
slc32a1,1.513959739663473,-0.0,-0.0,-0.0,-0.0,-0.0,1.514080259501347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrpl23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pced1a,-0.0,2.6588609472403713,-0.0,-0.0,2.659275180453281,2.659275180453281,-0.0,2.6591370885847816,-0.0,2.659275180453281,-0.0,2.6594132866807656,-0.0,2.659275180453281
mbl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dzip1l,-0.0,-0.0,-0.0,-0.0,1.1426550419495745,-0.0,1.1423257000137823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
apopt1,-0.0,-0.0,-0.0,2.1342326183302225,-0.0,2.1342326183302225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vopp1,3.91716234953859,2.2961918269124206,2.2973607514826324,2.297068456484518,1.0804861202605323,0.3120654545640641,1.0799929673257989,0.31200587291353266,-0.0,3.918888489337168,1.0806505591703752,0.31212504805366437,-0.0,3.918888489337168
phf12,1.7777211662935586,-0.0,-0.0,-0.0,-0.0,4.774800909149704,1.7778473443708578,1.7780997449163396,-0.0,-0.0,-0.0,4.775072881901899,1.7782259672184901,1.7782259672184901
n4bp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adh4,-0.0,-0.0,-0.0,3.598464524201358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mat1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
iqch,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl10a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam76b,-0.0,0.37893329575186596,0.37919867570418675,-0.0,-0.0,0.3791323121657057,2.6359680102955005,-0.0,-0.0,0.3791323121657057,-0.0,0.37919867570418675,0.3791323121657057,-0.0
d630003m21rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctnna1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxw17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abhd18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tgm2,0.7916042676543894,0.7916992097492777,-0.0,-0.0,-0.0,0.7919841219191488,-0.0,-0.0,-0.0,-0.0,-0.0,0.7920791202139625,-0.0,-0.0
smim14,-0.0,3.2771146233667463,-0.0,5.3987972813485765,-0.0,0.513089720990894,-0.0,0.5130120731257143,1.6287105443112893,0.513089720990894,-0.0,0.5131673817217218,-0.0,1.6275298664927786
tspan14,0.6335648481055707,0.633650787394902,1.9412322223122,1.9410215865526945,-0.0,0.6339086891027903,1.9403898499473047,-0.0,-0.0,1.9410215865526945,-0.0,3.82893388135484,-0.0,0.6339086891027903
ppm1k,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm5884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sh2d4b,-0.0,1.6126737678197967,-0.0,0.07246204516128796,-0.0,0.07246204516128796,0.07239183230770845,0.3278361595140406,0.07260267380355113,0.07246204516128796,-0.0,1.6138625537490419,-0.0,0.07246204516128796
